cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,         density,      x-velocity,    y-coordinate,    z-coordinate,     x-face-area
       165, 1.200000010E-02,-4.265913740E-03,-3.274949500E-03, 6.140000153E+01,-2.073782206E+00,-4.266041331E-03,-3.274509916E-03, 0.000000000E+00
       166, 1.200000010E-02,-4.306872375E-03,-3.270768095E-03, 6.140000153E+01,-2.285826802E-01,-4.306949675E-03,-3.270094050E-03,-1.135203043E-14
       167, 1.200000010E-02,-4.299776163E-03,-3.262807615E-03, 6.140000153E+01,-7.066515684E-01,-4.299843684E-03,-3.262122860E-03, 0.000000000E+00
       168, 1.200000010E-02,-4.291260615E-03,-3.253254807E-03, 6.140000153E+01,-1.211673617E+00,-4.291317891E-03,-3.252558876E-03, 0.000000000E+00
       169, 1.200000010E-02,-4.281041678E-03,-3.241791623E-03, 6.140000153E+01,-1.699716449E+00,-4.281088710E-03,-3.241083818E-03, 0.000000000E+00
       170, 1.200000010E-02,-4.268778954E-03,-3.228035755E-03, 6.140000153E+01,-2.152641296E+00,-4.268816207E-03,-3.227317240E-03, 0.000000000E+00
       171, 1.200000010E-02,-4.308964126E-03,-3.222355153E-03, 6.140000153E+01,-2.383331805E-01,-4.308973905E-03,-3.222364699E-03, 0.000000000E+00
       172, 1.200000010E-02,-4.301186185E-03,-3.215009347E-03, 6.140000153E+01,-7.523909211E-01,-4.301200155E-03,-3.215022618E-03, 0.000000000E+00
       173, 1.200000010E-02,-4.291852470E-03,-3.206193913E-03, 6.140000153E+01,-1.321039677E+00,-4.291873425E-03,-3.206213703E-03, 0.000000000E+00
       174, 1.200000010E-02,-4.280651920E-03,-3.195615718E-03, 6.140000153E+01,-1.883702040E+00,-4.280682653E-03,-3.195644589E-03, 0.000000000E+00
       175, 1.200000010E-02,-4.267211538E-03,-3.182921559E-03, 6.140000153E+01,-2.394725323E+00,-4.267257173E-03,-3.182964865E-03, 0.000000000E+00
       176, 1.200000010E-02,-4.308964126E-03,-3.174137091E-03, 6.140000153E+01,-2.648922503E-01,-4.308973905E-03,-3.174145008E-03, 0.000000000E+00
       177, 1.200000010E-02,-4.301186185E-03,-3.167655319E-03, 6.140000153E+01,-8.337841630E-01,-4.301200155E-03,-3.167666961E-03, 0.000000000E+00
       178, 1.200000010E-02,-4.291852470E-03,-3.159876913E-03, 6.140000153E+01,-1.455563903E+00,-4.291873425E-03,-3.159894375E-03, 0.000000000E+00
       179, 1.200000010E-02,-4.280651920E-03,-3.150543198E-03, 6.140000153E+01,-2.049494743E+00,-4.280682653E-03,-3.150568809E-03, 0.000000000E+00
       180, 1.200000010E-02,-4.267211538E-03,-3.139342880E-03, 6.140000153E+01,-2.557988405E+00,-4.267257173E-03,-3.139380831E-03, 0.000000000E+00
       181, 1.200000010E-02,-4.308964126E-03,-3.125918796E-03, 6.140000153E+01,-2.899367213E-01,-4.308973905E-03,-3.125925781E-03, 0.000000000E+00
       182, 1.200000010E-02,-4.301186185E-03,-3.120301291E-03, 6.140000153E+01,-9.126703739E-01,-4.301200155E-03,-3.120311536E-03, 0.000000000E+00
       183, 1.200000010E-02,-4.291852470E-03,-3.113560146E-03, 6.140000153E+01,-1.580447912E+00,-4.291873425E-03,-3.113575280E-03, 0.000000000E+00
       184, 1.200000010E-02,-4.280651920E-03,-3.105470911E-03, 6.140000153E+01,-2.191500425E+00,-4.280682653E-03,-3.105493030E-03, 0.000000000E+00
       185, 1.200000010E-02,-4.267211538E-03,-3.095763735E-03, 6.140000153E+01,-2.687122822E+00,-4.267257173E-03,-3.095796797E-03, 0.000000000E+00
       186, 1.200000010E-02,-4.308964126E-03,-3.077700501E-03, 6.140000153E+01,-3.143074811E-01,-4.308973905E-03,-3.077706555E-03, 0.000000000E+00
       187, 1.200000010E-02,-4.301186185E-03,-3.072947264E-03, 6.140000153E+01,-9.855466485E-01,-4.301200155E-03,-3.072955878E-03, 0.000000000E+00
       188, 1.200000010E-02,-4.291852470E-03,-3.067243146E-03, 6.140000153E+01,-1.688093305E+00,-4.291873425E-03,-3.067255719E-03, 0.000000000E+00
       189, 1.200000010E-02,-4.280651920E-03,-3.060398391E-03, 6.140000153E+01,-2.302644730E+00,-4.280682653E-03,-3.060417250E-03, 0.000000000E+00
       190, 1.200000010E-02,-4.267211538E-03,-3.052184824E-03, 6.140000153E+01,-2.778841734E+00,-4.267257173E-03,-3.052212531E-03, 0.000000000E+00
       191, 1.200000010E-02,-4.308964126E-03,-3.029482439E-03, 6.140000153E+01,-3.342795372E-01,-4.308973905E-03,-3.029487096E-03, 0.000000000E+00
       192, 1.200000010E-02,-4.301186185E-03,-3.025593003E-03, 6.140000153E+01,-1.043423772E+00,-4.301200155E-03,-3.025600221E-03, 0.000000000E+00
       193, 1.200000010E-02,-4.291852470E-03,-3.020926146E-03, 6.140000153E+01,-1.768867373E+00,-4.291873425E-03,-3.020936623E-03, 0.000000000E+00
       194, 1.200000010E-02,-4.280651920E-03,-3.015325870E-03, 6.140000153E+01,-2.380016804E+00,-4.280682653E-03,-3.015341470E-03, 0.000000000E+00
       195, 1.200000010E-02,-4.267211538E-03,-3.008605679E-03, 6.140000153E+01,-2.838758469E+00,-4.267257173E-03,-3.008628497E-03, 0.000000000E+00
       196, 1.200000010E-02,-4.308964126E-03,-2.981264144E-03, 6.140000153E+01,-3.491314650E-01,-4.308973905E-03,-2.981267869E-03, 0.000000000E+00
       197, 1.200000010E-02,-4.301186185E-03,-2.978239208E-03, 6.140000153E+01,-1.085649133E+00,-4.301200155E-03,-2.978244796E-03, 0.000000000E+00
       198, 1.200000010E-02,-4.291852470E-03,-2.974609379E-03, 6.140000153E+01,-1.825457335E+00,-4.291873425E-03,-2.974617295E-03, 0.000000000E+00
       199, 1.200000010E-02,-4.280651920E-03,-2.970253583E-03, 6.140000153E+01,-2.431617737E+00,-4.280682653E-03,-2.970265457E-03, 0.000000000E+00
       200, 1.200000010E-02,-4.267211538E-03,-2.965026768E-03, 6.140000153E+01,-2.877550840E+00,-4.267257173E-03,-2.965044463E-03, 0.000000000E+00
       201, 1.200000010E-02,-3.818127327E-03,-2.354232129E-03, 6.140000153E+01,-2.171994299E-01,-3.818050493E-03,-2.354905941E-03, 5.676014790E-15
       202, 1.200000010E-02,-3.825224005E-03,-2.362192376E-03, 6.140000153E+01,-6.726844907E-01,-3.825156251E-03,-2.362876898E-03, 0.000000000E+00
       203, 1.200000010E-02,-4.308964126E-03,-2.933045616E-03, 6.140000153E+01,-3.594307005E-01,-4.308973905E-03,-2.933048643E-03, 0.000000000E+00
       204, 1.200000010E-02,-3.833739553E-03,-2.371745184E-03, 6.140000153E+01,-1.159700990E+00,-3.833682276E-03,-2.372441115E-03, 0.000000000E+00
       205, 1.200000010E-02,-4.301186185E-03,-2.930885181E-03, 6.140000153E+01,-1.114708662E+00,-4.301200155E-03,-2.930889139E-03, 0.000000000E+00
       206, 1.200000010E-02,-4.291852470E-03,-2.928292379E-03, 6.140000153E+01,-1.863762856E+00,-4.291873425E-03,-2.928298200E-03, 0.000000000E+00
       207, 1.200000010E-02,-3.843958257E-03,-2.383208368E-03, 6.140000153E+01,-1.619004130E+00,-3.843911691E-03,-2.383915940E-03, 0.000000000E+00
       208, 1.200000010E-02,-4.280651920E-03,-2.925181296E-03, 6.140000153E+01,-2.466161489E+00,-4.280682653E-03,-2.925189678E-03, 0.000000000E+00
       209, 1.200000010E-02,-3.856220981E-03,-2.396964002E-03, 6.140000153E+01,-2.007673025E+00,-3.856183961E-03,-2.397682983E-03, 0.000000000E+00
       210, 1.200000010E-02,-4.267211538E-03,-2.921447624E-03, 6.140000153E+01,-2.903857231E+00,-4.267257173E-03,-2.921460196E-03, 0.000000000E+00
       211, 1.200000010E-02,-4.308964126E-03,-2.884827321E-03, 6.140000153E+01,-3.665850759E-01,-4.308973905E-03,-2.884829184E-03, 0.000000000E+00
       212, 1.200000010E-02,-4.301186185E-03,-2.883530920E-03, 6.140000153E+01,-1.135194898E+00,-4.301200155E-03,-2.883533482E-03, 0.000000000E+00
       213, 1.200000010E-02,-4.291852470E-03,-2.881975379E-03, 6.140000153E+01,-1.891414523E+00,-4.291873425E-03,-2.881978871E-03, 0.000000000E+00
       214, 1.200000010E-02,-4.280651920E-03,-2.880108543E-03, 6.140000153E+01,-2.492263079E+00,-4.280682653E-03,-2.880113665E-03, 0.000000000E+00
       215, 1.200000010E-02,-4.267211538E-03,-2.877868712E-03, 6.140000153E+01,-2.925153971E+00,-4.267257173E-03,-2.877876163E-03, 0.000000000E+00
       216, 1.200000010E-02,-4.308964126E-03,-2.836609259E-03, 6.140000153E+01,-3.721461594E-01,-4.308973905E-03,-2.836609725E-03, 0.000000000E+00
       217, 1.200000010E-02,-4.301186185E-03,-2.836177126E-03, 6.140000153E+01,-1.151724339E+00,-4.301200155E-03,-2.836177824E-03, 0.000000000E+00
       218, 1.200000010E-02,-4.291852470E-03,-2.835658612E-03, 6.140000153E+01,-1.914984584E+00,-4.291873425E-03,-2.835659543E-03, 0.000000000E+00
       219, 1.200000010E-02,-4.280651920E-03,-2.835036255E-03, 6.140000153E+01,-2.516488314E+00,-4.280682653E-03,-2.835037885E-03, 0.000000000E+00
       220, 1.200000010E-02,-4.267211538E-03,-2.834289568E-03, 6.140000153E+01,-2.946705818E+00,-4.267257173E-03,-2.834292129E-03, 0.000000000E+00
       221, 1.200000010E-02,-3.888689447E-03,-2.449260559E-03, 6.140000153E+01,-2.584794998E+00,-3.888827981E-03,-2.449098742E-03, 0.000000000E+00
       222, 1.200000010E-02,-3.885152750E-03,-2.620218322E-03, 6.140000153E+01,-2.718309402E+00,-3.885129932E-03,-2.620166400E-03, 0.000000000E+00
       223, 1.200000010E-02,-3.885545302E-03,-2.577607986E-03, 6.140000153E+01,-2.572558165E+00,-3.885523183E-03,-2.577523002E-03, 0.000000000E+00
       224, 1.200000010E-02,-4.308964126E-03,-2.788390964E-03, 6.140000153E+01,-3.769189715E-01,-4.308973905E-03,-2.788390499E-03, 0.000000000E+00
       225, 1.200000010E-02,-4.301186185E-03,-2.788823098E-03, 6.140000153E+01,-1.166583180E+00,-4.301200155E-03,-2.788822399E-03, 0.000000000E+00
       226, 1.200000010E-02,-4.291852470E-03,-2.789341612E-03, 6.140000153E+01,-1.937831879E+00,-4.291873425E-03,-2.789340448E-03, 0.000000000E+00
       227, 1.200000010E-02,-4.280651920E-03,-2.789963968E-03, 6.140000153E+01,-2.542648077E+00,-4.280682653E-03,-2.789962105E-03, 0.000000000E+00
       228, 1.200000010E-02,-4.267211538E-03,-2.790710656E-03, 6.140000153E+01,-2.970486403E+00,-4.267257173E-03,-2.790708095E-03, 0.000000000E+00
       229, 1.200000010E-02,-3.884942969E-03,-2.662871964E-03, 6.140000153E+01,-2.887577772E+00,-3.884932725E-03,-2.662850078E-03, 0.000000000E+00
       230, 1.200000010E-02,-3.884873819E-03,-2.705598250E-03, 6.140000153E+01,-3.042934895E+00,-3.884872654E-03,-2.705595922E-03, 0.000000000E+00
       231, 1.200000010E-02,-3.884862876E-03,-2.748356201E-03, 6.140000153E+01,-3.171672344E+00,-3.884862410E-03,-2.748355037E-03, 0.000000000E+00
       232, 1.200000010E-02,-3.886297811E-03,-2.535075415E-03, 6.140000153E+01,-2.499440193E+00,-3.886255203E-03,-2.534904517E-03, 0.000000000E+00
       233, 1.200000010E-02,-3.887472674E-03,-2.492430387E-03, 6.140000153E+01,-2.516850710E+00,-3.887498286E-03,-2.492219908E-03, 0.000000000E+00
       234, 1.200000010E-02,-3.884858452E-03,-2.791118110E-03, 6.140000153E+01,-3.273367643E+00,-3.884858452E-03,-2.791118110E-03, 0.000000000E+00
       235, 1.200000010E-02,-4.308964126E-03,-2.740172669E-03, 6.140000153E+01,-3.808847666E-01,-4.308973905E-03,-2.740171039E-03, 0.000000000E+00
       236, 1.200000010E-02,-4.301186185E-03,-2.741468837E-03, 6.140000153E+01,-1.179340243E+00,-4.301200155E-03,-2.741466742E-03, 0.000000000E+00
       237, 1.200000010E-02,-4.291852470E-03,-2.743024612E-03, 6.140000153E+01,-1.961265922E+00,-4.291873425E-03,-2.743021119E-03, 0.000000000E+00
       238, 1.200000010E-02,-4.280651920E-03,-2.744891215E-03, 6.140000153E+01,-2.571712971E+00,-4.280682653E-03,-2.744886326E-03, 0.000000000E+00
       239, 1.200000010E-02,-4.267211538E-03,-2.747131512E-03, 6.140000153E+01,-2.992852449E+00,-4.267257173E-03,-2.747123828E-03, 0.000000000E+00
       240, 1.200000010E-02,-4.308964126E-03,-2.691954374E-03, 6.140000153E+01,-3.856320977E-01,-4.308973905E-03,-2.691951580E-03, 0.000000000E+00
       241, 1.200000010E-02,-4.301186185E-03,-2.694114810E-03, 6.140000153E+01,-1.194127440E+00,-4.301200155E-03,-2.694111085E-03, 0.000000000E+00
       242, 1.200000010E-02,-4.291852470E-03,-2.696707612E-03, 6.140000153E+01,-1.984758973E+00,-4.291873425E-03,-2.696702024E-03, 0.000000000E+00
       243, 1.200000010E-02,-4.280651920E-03,-2.699818928E-03, 6.140000153E+01,-2.595076323E+00,-4.280682653E-03,-2.699810313E-03, 0.000000000E+00
       244, 1.200000010E-02,-4.267211538E-03,-2.703552367E-03, 6.140000153E+01,-3.005723238E+00,-4.267257173E-03,-2.703539561E-03, 0.000000000E+00
       245, 1.200000010E-02,-4.308964126E-03,-2.643735847E-03, 6.140000153E+01,-3.888270855E-01,-4.308973905E-03,-2.643732354E-03, 0.000000000E+00
       246, 1.200000010E-02,-4.301186185E-03,-2.646761015E-03, 6.140000153E+01,-1.204152107E+00,-4.301200155E-03,-2.646755427E-03, 0.000000000E+00
       247, 1.200000010E-02,-4.291852470E-03,-2.650390845E-03, 6.140000153E+01,-1.998584986E+00,-4.291873425E-03,-2.650382463E-03, 0.000000000E+00
       248, 1.200000010E-02,-4.280651920E-03,-2.654746640E-03, 6.140000153E+01,-2.604344606E+00,-4.280682653E-03,-2.654734533E-03, 0.000000000E+00
       249, 1.200000010E-02,-4.267211538E-03,-2.659973456E-03, 6.140000153E+01,-3.003623486E+00,-4.267257173E-03,-2.659955760E-03, 0.000000000E+00
       250, 1.200000010E-02,-3.884858917E-03,-2.833881648E-03, 6.140000153E+01,-3.351542473E+00,-3.884858917E-03,-2.833882114E-03, 0.000000000E+00
       251, 1.200000010E-02,-3.885155078E-03,-3.004784230E-03, 6.140000153E+01,-3.508306980E+00,-3.885135055E-03,-3.004832193E-03, 0.000000000E+00
       252, 1.200000010E-02,-3.884952515E-03,-2.962125000E-03, 6.140000153E+01,-3.486958027E+00,-3.884941339E-03,-2.962150145E-03, 0.000000000E+00
       253, 1.200000010E-02,-4.308964126E-03,-2.595517784E-03, 6.140000153E+01,-3.881056309E-01,-4.308973905E-03,-2.595512895E-03, 0.000000000E+00
       254, 1.200000010E-02,-4.301186185E-03,-2.599406987E-03, 6.140000153E+01,-1.202491879E+00,-4.301200155E-03,-2.599399770E-03, 0.000000000E+00
       255, 1.200000010E-02,-4.291852470E-03,-2.604073845E-03, 6.140000153E+01,-1.994307876E+00,-4.291873425E-03,-2.604063367E-03, 0.000000000E+00
       256, 1.200000010E-02,-4.280651920E-03,-2.609673887E-03, 6.140000153E+01,-2.593157291E+00,-4.280682653E-03,-2.609658753E-03, 0.000000000E+00
       257, 1.200000010E-02,-4.267211538E-03,-2.616394311E-03, 6.140000153E+01,-2.981222630E+00,-4.267257173E-03,-2.616371494E-03, 0.000000000E+00
       258, 1.200000010E-02,-3.885536920E-03,-3.047406906E-03, 6.140000153E+01,-3.520962238E+00,-3.885516198E-03,-3.047494451E-03, 0.000000000E+00
       259, 1.200000010E-02,-3.884874517E-03,-2.919402439E-03, 6.140000153E+01,-3.455022097E+00,-3.884873353E-03,-2.919405699E-03, 0.000000000E+00
       260, 1.200000010E-02,-3.884862876E-03,-2.876643790E-03, 6.140000153E+01,-3.410720110E+00,-3.884862643E-03,-2.876645187E-03, 0.000000000E+00
       261, 1.200000010E-02,-3.886305261E-03,-3.089950420E-03, 6.140000153E+01,-3.525358438E+00,-3.886266379E-03,-3.090126906E-03, 0.000000000E+00
       262, 1.200000010E-02,-4.308964126E-03,-2.547299489E-03, 6.140000153E+01,-3.806666434E-01,-4.308973905E-03,-2.547293669E-03, 0.000000000E+00
       263, 1.200000010E-02,-4.301186185E-03,-2.552052960E-03, 6.140000153E+01,-1.181972265E+00,-4.301200155E-03,-2.552044112E-03, 0.000000000E+00
       264, 1.200000010E-02,-4.291852470E-03,-2.557756845E-03, 6.140000153E+01,-1.963911891E+00,-4.291873425E-03,-2.557744272E-03, 0.000000000E+00
       265, 1.200000010E-02,-4.280651920E-03,-2.564601600E-03, 6.140000153E+01,-2.555144787E+00,-4.280682653E-03,-2.564582974E-03, 0.000000000E+00
       266, 1.200000010E-02,-4.267211538E-03,-2.572815400E-03, 6.140000153E+01,-2.934055328E+00,-4.267257173E-03,-2.572787227E-03, 0.000000000E+00
       267, 1.200000010E-02,-3.887516912E-03,-3.132570535E-03, 6.140000153E+01,-3.519519567E+00,-3.887533443E-03,-3.132791258E-03, 0.000000000E+00
       268, 1.200000010E-02,-3.888800275E-03,-3.175714985E-03, 6.140000153E+01,-3.497307539E+00,-3.888947889E-03,-3.175892634E-03, 0.000000000E+00
       269, 1.200000010E-02,-4.308964126E-03,-2.499081427E-03, 6.140000153E+01,-3.650406003E-01,-4.308973905E-03,-2.499074442E-03, 0.000000000E+00
       270, 1.200000010E-02,-4.301186185E-03,-2.504698699E-03, 6.140000153E+01,-1.138181090E+00,-4.301200155E-03,-2.504688688E-03, 0.000000000E+00
       271, 1.200000010E-02,-4.291852470E-03,-2.511439845E-03, 6.140000153E+01,-1.901467919E+00,-4.291873425E-03,-2.511424944E-03, 0.000000000E+00
       272, 1.200000010E-02,-4.280651920E-03,-2.519529080E-03, 6.140000153E+01,-2.484780788E+00,-4.280682653E-03,-2.519506961E-03, 0.000000000E+00
       273, 1.200000010E-02,-4.267211538E-03,-2.529236255E-03, 6.140000153E+01,-2.858366728E+00,-4.267257173E-03,-2.529203193E-03, 0.000000000E+00
       274, 1.200000010E-02,-3.889129497E-03,-3.220556304E-03, 6.140000153E+01,-3.439349651E+00,-3.888742300E-03,-3.220782615E-03, 0.000000000E+00
       275, 1.200000010E-02,-4.308964126E-03,-2.450862899E-03, 6.140000153E+01,-3.413034379E-01,-4.308973905E-03,-2.450854983E-03, 0.000000000E+00
       276, 1.200000010E-02,-4.301186185E-03,-2.457344672E-03, 6.140000153E+01,-1.069086075E+00,-4.301200155E-03,-2.457333030E-03, 0.000000000E+00
       277, 1.200000010E-02,-4.291852470E-03,-2.465122845E-03, 6.140000153E+01,-1.801773787E+00,-4.291873425E-03,-2.465105616E-03, 0.000000000E+00
       278, 1.200000010E-02,-4.280651920E-03,-2.474456793E-03, 6.140000153E+01,-2.375541687E+00,-4.280682653E-03,-2.474431181E-03, 0.000000000E+00
       279, 1.200000010E-02,-4.267211538E-03,-2.485657344E-03, 6.140000153E+01,-2.749319553E+00,-4.267257173E-03,-2.485619159E-03, 0.000000000E+00
       280, 1.200000010E-02,-4.040796310E-03,-3.423345508E-03, 6.140000153E+01,-3.052684307E+00,-4.041363485E-03,-3.423625138E-03, 0.000000000E+00
       281, 1.200000010E-02,-3.885186277E-03,-3.262686078E-03, 6.140000153E+01,-3.326024055E+00,-3.885544604E-03,-3.263042774E-03, 0.000000000E+00
       282, 1.200000010E-02,-4.308964126E-03,-2.402644604E-03, 6.140000153E+01,-3.021794260E-01,-4.308973905E-03,-2.402635524E-03, 0.000000000E+00
       283, 1.200000010E-02,-4.301186185E-03,-2.409990644E-03, 6.140000153E+01,-9.652220011E-01,-4.301200155E-03,-2.409977373E-03, 0.000000000E+00
       284, 1.200000010E-02,-4.291852470E-03,-2.418805845E-03, 6.140000153E+01,-1.654566526E+00,-4.291873425E-03,-2.418786520E-03, 0.000000000E+00
       285, 1.200000010E-02,-4.280651920E-03,-2.429384273E-03, 6.140000153E+01,-2.217736483E+00,-4.280682653E-03,-2.429355402E-03, 0.000000000E+00
       286, 1.200000010E-02,-4.267211538E-03,-2.442078199E-03, 6.140000153E+01,-2.599175692E+00,-4.267257173E-03,-2.442035126E-03, 0.000000000E+00
       287, 1.200000010E-02,-3.892780282E-03,-3.305184422E-03, 6.140000153E+01,-3.230503321E+00,-3.892037552E-03,-3.304554382E-03, 0.000000000E+00
       288, 1.200000010E-02,-4.005112220E-03,-3.418453503E-03, 6.140000153E+01,-3.062362194E+00,-4.005747382E-03,-3.419106361E-03, 0.000000000E+00
       289, 1.200000010E-02,-3.912486602E-03,-3.345910227E-03, 6.140000153E+01,-3.175866604E+00,-3.911371343E-03,-3.345500911E-03, 0.000000000E+00
       290, 1.200000010E-02,-4.306786694E-03,-2.354161348E-03, 6.140000153E+01,-2.626285851E-01,-4.306842107E-03,-2.354649594E-03,-1.135203043E-14
       291, 1.200000010E-02,-4.299501888E-03,-2.361965831E-03, 6.140000153E+01,-8.399052024E-01,-4.299552180E-03,-2.362458967E-03, 0.000000000E+00
       292, 1.200000010E-02,-4.290759563E-03,-2.371331211E-03, 6.140000153E+01,-1.457313299E+00,-4.290805664E-03,-2.371829236E-03, 0.000000000E+00
       293, 1.200000010E-02,-4.280269146E-03,-2.382569946E-03, 6.140000153E+01,-1.989352584E+00,-4.280311521E-03,-2.383072162E-03, 0.000000000E+00
       294, 1.200000010E-02,-4.267680924E-03,-2.396055963E-03, 6.140000153E+01,-2.377855301E+00,-4.267720506E-03,-2.396561205E-03, 0.000000000E+00
       295, 1.200000010E-02,-3.975666128E-03,-3.401954891E-03, 6.140000153E+01,-3.118638277E+00,-3.974109422E-03,-3.401739756E-03, 0.000000000E+00
       296, 1.200000010E-02,-4.084355198E-03,-3.423264949E-03, 6.140000153E+01,-2.994908571E+00,-4.084073007E-03,-3.423676593E-03, 0.000000000E+00
       297, 1.200000010E-02,-3.940993920E-03,-3.375986824E-03, 6.140000153E+01,-3.171987772E+00,-3.941616043E-03,-3.377690213E-03, 0.000000000E+00
       298, 1.200000010E-02,-4.297883715E-03,-2.306457609E-03, 6.140000153E+01,-2.219721526E-01,-4.298144486E-03,-2.307211980E-03,-1.093569679E-14
       299, 1.200000010E-02,-4.291944671E-03,-2.314551733E-03, 6.140000153E+01,-7.052955627E-01,-4.292239435E-03,-2.315341728E-03, 0.000000000E+00
       300, 1.200000010E-02,-4.284818191E-03,-2.324264729E-03, 6.140000153E+01,-1.235292315E+00,-4.285154399E-03,-2.325096866E-03, 0.000000000E+00
       301, 1.200000010E-02,-4.276266787E-03,-2.335920464E-03, 6.140000153E+01,-1.719983578E+00,-4.276653286E-03,-2.336800797E-03, 0.000000000E+00
       302, 1.200000010E-02,-4.266004544E-03,-2.349907300E-03, 6.140000153E+01,-2.102142811E+00,-4.266453907E-03,-2.350841649E-03, 0.000000000E+00
       303, 1.200000010E-02,-4.121503327E-03,-3.418202978E-03, 6.140000153E+01,-2.898044348E+00,-4.120788071E-03,-3.418600420E-03, 0.000000000E+00
       304, 1.200000010E-02,-4.154790659E-03,-3.400097135E-03, 6.140000153E+01,-2.841928482E+00,-4.157335963E-03,-3.399880370E-03, 0.000000000E+00
       305, 1.200000010E-02,-4.231435712E-03,-3.306402825E-03, 6.140000153E+01,-2.611428738E+00,-4.231419880E-03,-3.306411440E-03, 0.000000000E+00
       306, 1.200000010E-02,-4.279793240E-03,-2.261486137E-03, 6.140000153E+01,-1.921793073E-01,-4.279992077E-03,-2.261819085E-03, 0.000000000E+00
